,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio,cluster
1105,105,6,D,G1D,3.571428571,6.428571429,5.714285714,7,0,3
1106,106,6,A,G1D,2.142857143,4.285714286,1.428571429,7,0,3
1107,107,6,D,G1D,25,0.714285714,5.714285714,24.28571429,0.029411765,2
1108,108,6,C,G1D,17.85714286,4.285714286,2.857142857,13.57142857,0.315789474,0
1109,109,6,D,G1D,3.571428571,1.428571429,5,2.142857143,0.666666667,3
1110,110,6,D,G2,14.54545455,0.909090909,3.636363636,13.63636364,0.066666667,0
1111,111,6,C,G3,5.217391304,7.619047619,7.826086957,12,0,0
1112,112,6,A,G2,32.72727273,0,0,32.72727273,0,1
1113,113,6,B,G1S,25.625,3.125,5,22.5,0.138888889,2
1114,114,6,D,G2,32.72727273,8.181818182,5.454545455,24.54545455,0.333333333,2
1115,115,6,C,G3,13.04347826,1.904761905,1.739130435,11.13871636,0.171003717,0
1116,116,6,D,G2,2.727272727,5.454545455,0.909090909,11,0,0
1117,117,6,B,G1D,0.714285714,1.428571429,0.714285714,7,0,3
1118,118,6,D,G1D,17.14285714,2.857142857,4.285714286,14.28571429,0.2,0
1119,119,6,A,G1S,26.25,3.75,4.375,22.5,0.166666667,2
1120,120,6,B,G1D,5.714285714,2.857142857,4.285714286,2.857142857,1,3
1121,121,6,B,G2,39.09090909,3.636363636,6.363636364,35.45454545,0.102564103,1
1122,122,6,D,G3,4.347826087,6.666666667,9.565217391,12,0,0
1123,123,6,C,G1S,23.75,1.25,3.125,22.5,0.055555556,2
1124,124,6,D,G1D,22.85714286,7.857142857,4.285714286,15,0.523809524,0
1125,125,6,D,G1S,8.125,5,3.75,3.125,1,3
1126,126,6,B,G3,3.47826087,3.80952381,6.086956522,12,0,0
1127,127,6,A,G3,27.82608696,3.80952381,0.869565217,24.01656315,0.15862069,2
1128,128,6,D,G1D,25.71428571,6.428571429,2.142857143,19.28571429,0.333333333,2
1129,129,6,A,G2,18.18181818,3.636363636,10,14.54545455,0.25,0
1130,130,6,C,G1S,25.625,3.125,6.875,22.5,0.138888889,2
1131,131,6,D,G3,36.52173913,4.761904762,6.956521739,31.75983437,0.149934811,1
1132,132,6,A,G1S,20.625,0.625,1.875,20,0.03125,2
1133,133,6,B,G1D,6.428571429,7.857142857,3.571428571,7,0,3
1134,134,6,B,G1D,10.71428571,0.714285714,2.142857143,10,0.071428571,0
1135,135,6,D,G2,34.54545455,0,0.909090909,34.54545455,0,1
1136,136,6,B,G1S,20.625,6.875,3.125,13.75,0.5,0
1137,137,6,D,G1D,2.142857143,3.571428571,0.714285714,7,0,3
1138,138,6,A,G2,6.363636364,7.272727273,5.454545455,11,0,0
1139,139,6,A,G2,22.72727273,10,4.545454545,12.72727273,0.785714286,0
1140,140,6,A,G1D,23.57142857,2.142857143,2.142857143,21.42857143,0.1,2
1141,141,6,A,G1S,15.625,3.75,6.25,11.875,0.315789474,0
1142,142,6,C,G1D,17.85714286,1.428571429,2.142857143,16.42857143,0.086956522,2
1143,143,6,D,G2,22.72727273,2.727272727,7.272727273,20,0.136363636,2
1144,144,6,B,G3,0.869565217,6.666666667,1.739130435,12,0,0
1145,145,6,A,G2,36.36363636,6.363636364,7.272727273,30,0.212121212,1
1146,146,6,C,G2,29.09090909,9.090909091,2.727272727,20,0.454545455,2
1147,147,6,C,G3,35.65217391,3.80952381,2.608695652,31.8426501,0.119635891,1
1148,148,6,A,G1S,9.375,3.125,3.75,6.25,0.5,3
1149,149,6,B,G2,17.27272727,10,10,7.272727273,1,3
1150,150,6,B,G1D,14.28571429,7.857142857,6.428571429,6.428571429,1,3
1151,151,6,D,G1D,9.285714286,3.571428571,2.857142857,5.714285714,0.625,3
1152,152,6,D,G1S,15.625,3.75,6.875,11.875,0.315789474,0
1153,153,6,C,G1S,16.875,0.625,2.5,16.25,0.038461538,2
1154,154,6,B,G2,34.54545455,3.636363636,4.545454545,30.90909091,0.117647059,1
1155,155,6,A,G2,28.18181818,6.363636364,0,21.81818182,0.291666667,2
1156,156,6,A,G1D,17.85714286,5.714285714,2.857142857,12.14285714,0.470588235,0
1157,157,6,A,G1S,26.875,0,0.625,26.875,0,1
1158,158,6,B,G2,16.36363636,0.909090909,4.545454545,15.45454545,0.058823529,0
1159,159,6,B,G1D,29.28571429,2.142857143,6.428571429,27.14285714,0.078947368,1
1160,160,6,D,G2,16.36363636,0.909090909,1.818181818,15.45454545,0.058823529,0
1161,161,6,A,G1D,23.57142857,0.714285714,5,22.85714286,0.03125,2
1162,162,6,B,G2,35.45454545,0,6.363636364,35.45454545,0,1
1163,163,6,D,G3,0,3.80952381,4.347826087,12,0,0
1164,164,6,A,G1D,28.57142857,6.428571429,0.714285714,22.14285714,0.290322581,2
1165,165,6,B,G1S,16.25,6.25,0.625,10,0.625,0
1166,166,6,B,G2,8.181818182,10,0,11,0,0
1167,167,6,D,G1D,7.142857143,1.428571429,5,5.714285714,0.25,3
1168,168,6,B,G1D,27.14285714,7.142857143,0,20,0.357142857,2
1169,169,6,A,G1D,15,3.571428571,3.571428571,11.42857143,0.3125,0
1170,170,6,C,G1D,21.42857143,1.428571429,2.142857143,20,0.071428571,2
1171,171,6,D,G3,35.65217391,4.761904762,1.739130435,30.89026915,0.154155496,1
1172,172,6,D,G1S,15.625,0,5,15.625,0,0
1173,173,6,D,G3,1.739130435,1.904761905,4.347826087,12,0,0
1174,174,6,A,G1D,20.71428571,5.714285714,5.714285714,15,0.380952381,0
1175,175,6,A,G3,8.695652174,9.523809524,9.565217391,12,0,0
1176,176,6,A,G2,0.909090909,7.272727273,2.727272727,11,0,0
1177,177,6,A,G2,25.45454545,1.818181818,4.545454545,23.63636364,0.076923077,2
1178,178,6,C,G3,16.52173913,0,7.826086957,16.52173913,0,2
1179,179,6,B,G1D,23.57142857,6.428571429,2.857142857,17.14285714,0.375,2
1180,180,6,A,G1D,16.42857143,1.428571429,4.285714286,15,0.095238095,0
1181,181,6,B,G3,35.65217391,6.666666667,0.869565217,28.98550725,0.23,1
1182,182,6,A,G1D,13.57142857,6.428571429,6.428571429,7.142857143,0.9,3
1183,183,6,A,G3,10.43478261,0,8.695652174,10.43478261,0,0
1184,184,6,B,G1D,27.14285714,0.714285714,7.142857143,26.42857143,0.027027027,1
1185,185,6,A,G3,31.30434783,3.80952381,2.608695652,27.49482402,0.138554217,1
1186,186,6,D,G1D,1.428571429,2.857142857,6.428571429,7,0,3
1187,187,6,C,G1D,16.42857143,4.285714286,7.142857143,12.14285714,0.352941176,0
1188,188,6,C,G2,17.27272727,1.818181818,6.363636364,15.45454545,0.117647059,0
1189,189,6,B,G1S,16.25,3.75,3.75,12.5,0.3,0
1190,190,6,D,G3,20.86956522,5.714285714,0,15.1552795,0.37704918,0
1191,191,6,C,G2,21.81818182,4.545454545,4.545454545,17.27272727,0.263157895,2
1192,192,6,C,G2,5.454545455,0,5.454545455,5.454545455,0,3
1193,193,6,D,G1D,30,0.714285714,2.857142857,29.28571429,0.024390244,1
1194,194,6,A,G2,16.36363636,10,0,6.363636364,1,3
1195,195,6,B,G2,32.72727273,7.272727273,10,25.45454545,0.285714286,1
1196,196,6,B,G1D,10,2.142857143,5.714285714,7.857142857,0.272727273,3
1197,197,6,D,G1D,20,7.142857143,2.857142857,12.85714286,0.555555556,0
1198,198,6,A,G1S,19.375,1.875,5.625,17.5,0.107142857,2
1199,199,6,C,G1D,12.14285714,0.714285714,5,11.42857143,0.0625,0
1200,0,7,B,G1S,6.25,0,6.25,6.25,0,3
1201,1,7,D,G1D,2.857142857,7.142857143,7.857142857,7,0,3
1202,2,7,B,G1S,23.75,6.25,0.625,17.5,0.357142857,2
1203,3,7,C,G3,31.30434783,7.619047619,1.739130435,23.68530021,0.321678322,2
1204,4,7,A,G1S,21.875,1.875,4.375,20,0.09375,2
1205,5,7,B,G1S,6.875,5,6.25,1.875,1,3
1206,6,7,D,G1D,2.857142857,1.428571429,0,1.428571429,1,3
1207,7,7,D,G2,30,2.727272727,10,27.27272727,0.1,1
1208,8,7,C,G1D,26.42857143,0.714285714,2.857142857,25.71428571,0.027777778,1
1209,9,7,B,G1D,13.57142857,0.714285714,0.714285714,12.85714286,0.055555556,0
1210,10,7,A,G1S,8.125,3.75,5,4.375,0.857142857,3
1211,11,7,C,G1S,11.875,0,1.875,11.875,0,0
1212,12,7,C,G2,0.909090909,6.363636364,0.909090909,11,0,0
1213,13,7,D,G1D,2.142857143,0,7.857142857,2.142857143,0,3
1214,14,7,D,G1D,25,6.428571429,5.714285714,18.57142857,0.346153846,2
1215,15,7,B,G1S,26.875,3.125,0.625,23.75,0.131578947,2
1216,16,7,B,G1S,3.125,6.25,5,4,0,3
1217,17,7,C,G1D,14.28571429,2.142857143,0,12.14285714,0.176470588,0
1218,18,7,D,G1S,14.375,6.25,4.375,8.125,0.769230769,3
1219,19,7,C,G2,20,7.272727273,7.272727273,12.72727273,0.571428571,0
1220,20,7,C,G1S,21.25,1.25,5.625,20,0.0625,2
1221,21,7,B,G1S,18.125,6.875,4.375,11.25,0.611111111,0
1222,22,7,D,G2,4.545454545,3.636363636,0.909090909,0.909090909,1,3
1223,23,7,C,G1D,14.28571429,2.857142857,5,11.42857143,0.25,0
1224,24,7,D,G3,27.82608696,7.619047619,7.826086957,20.20703934,0.37704918,2
1225,25,7,B,G3,21.73913043,3.80952381,0,17.92960663,0.212471132,2
1226,26,7,D,G1S,16.875,5,0.625,11.875,0.421052632,0
1227,27,7,A,G2,16.36363636,8.181818182,0,8.181818182,1,3
1228,28,7,A,G3,22.60869565,5.714285714,2.608695652,16.89440994,0.338235294,2
1229,29,7,C,G1D,3.571428571,0.714285714,1.428571429,2.857142857,0.25,3
1230,30,7,D,G3,26.95652174,9.523809524,1.739130435,17.43271222,0.54631829,2
1231,31,7,D,G3,13.91304348,3.80952381,8.695652174,10.10351967,0.37704918,0
1232,32,7,A,G3,24.34782609,9.523809524,6.956521739,14.82401656,0.642458101,0
1233,33,7,A,G1D,12.14285714,0,0.714285714,12.14285714,0,0
1234,34,7,A,G1S,6.25,5,4.375,1.25,1,3
1235,35,7,B,G2,13.63636364,4.545454545,9.090909091,9.090909091,0.5,0
1236,36,7,A,G1D,11.42857143,2.857142857,6.428571429,8.571428571,0.333333333,0
1237,37,7,B,G3,17.39130435,1.904761905,6.956521739,15.48654244,0.122994652,0
1238,38,7,A,G3,26.95652174,4.761904762,2.608695652,22.19461698,0.214552239,2
1239,39,7,B,G2,3.636363636,8.181818182,9.090909091,11,0,0
1240,40,7,A,G3,0.869565217,6.666666667,5.217391304,12,0,0
1241,41,7,D,G1S,13.75,6.875,5.625,6.875,1,3
1242,42,7,B,G3,34.7826087,10.47619048,4.347826087,24.30641822,0.431005111,2
1243,43,7,C,G2,27.27272727,4.545454545,1.818181818,22.72727273,0.2,2
1244,44,7,B,G1D,20,5,5.714285714,15,0.333333333,0
1245,45,7,B,G1S,4.375,4.375,0,4,0,3
1246,46,7,C,G1S,24.375,2.5,0,21.875,0.114285714,2
1247,47,7,C,G1D,15,3.571428571,6.428571429,11.42857143,0.3125,0
1248,48,7,C,G1D,12.14285714,4.285714286,3.571428571,7.857142857,0.545454545,3
1249,49,7,C,G1D,20.71428571,5,2.142857143,15.71428571,0.318181818,0
1250,50,7,B,G3,10.43478261,0,6.086956522,10.43478261,0,0
1251,51,7,A,G1D,22.14285714,0.714285714,2.142857143,21.42857143,0.033333333,2
1252,52,7,D,G3,18.26086957,1.904761905,6.086956522,16.35610766,0.116455696,2
1253,53,7,B,G1S,18.125,3.125,5,15,0.208333333,0
1254,54,7,A,G1D,3.571428571,3.571428571,2.857142857,7,0,3
1255,55,7,C,G3,13.04347826,0,4.347826087,13.04347826,0,0
1256,56,7,C,G3,26.95652174,8.571428571,6.086956522,18.38509317,0.466216216,2
1257,57,7,D,G2,10.90909091,3.636363636,1.818181818,7.272727273,0.5,3
1258,58,7,A,G1S,16.875,6.25,1.25,10.625,0.588235294,0
1259,59,7,B,G2,8.181818182,3.636363636,0.909090909,4.545454545,0.8,3
1260,60,7,A,G1D,12.85714286,3.571428571,6.428571429,9.285714286,0.384615385,0
1261,61,7,C,G1S,9.375,4.375,5.625,5,0.875,3
1262,62,7,C,G3,20.86956522,7.619047619,9.565217391,13.2505176,0.575,0
1263,63,7,B,G3,13.91304348,2.857142857,3.47826087,11.05590062,0.258426966,0
1264,64,7,B,G3,8.695652174,0,0,8.695652174,0,0
1265,65,7,C,G1D,13.57142857,5.714285714,2.142857143,7.857142857,0.727272727,3
1266,66,7,A,G1S,24.375,2.5,6.875,21.875,0.114285714,2
1267,67,7,C,G3,20.86956522,0,8.695652174,20.86956522,0,2
1268,68,7,D,G2,28.18181818,10,8.181818182,18.18181818,0.55,2
1269,69,7,A,G3,17.39130435,1.904761905,3.47826087,15.48654244,0.122994652,0
1270,70,7,D,G2,5.454545455,2.727272727,4.545454545,2.727272727,1,3
1271,71,7,A,G3,37.39130435,7.619047619,4.347826087,29.77225673,0.255910987,1
1272,72,7,D,G1D,17.85714286,6.428571429,0,11.42857143,0.5625,0
1273,73,7,B,G1S,12.5,2.5,4.375,10,0.25,0
1274,74,7,D,G1D,27.14285714,2.857142857,5,24.28571429,0.117647059,2
1275,75,7,A,G2,9.090909091,8.181818182,0.909090909,0.909090909,1,3
1276,76,7,A,G1S,10.625,4.375,2.5,6.25,0.7,3
1277,77,7,C,G1D,25,2.857142857,2.857142857,22.14285714,0.129032258,2
1278,78,7,B,G1D,18.57142857,6.428571429,1.428571429,12.14285714,0.529411765,0
1279,79,7,A,G2,2.727272727,9.090909091,9.090909091,11,0,0
1280,80,7,D,G2,0,2.727272727,0.909090909,11,0,0
1281,81,7,A,G3,34.7826087,6.666666667,8.695652174,28.11594203,0.237113402,1
1282,82,7,C,G1D,30,7.142857143,5.714285714,22.85714286,0.3125,2
1283,83,7,D,G1D,13.57142857,3.571428571,5,10,0.357142857,0
1284,84,7,C,G1D,0,2.857142857,5,7,0,3
1285,85,7,D,G1S,16.875,0,1.875,16.875,0,2
1286,86,7,D,G1S,11.25,1.875,0.625,9.375,0.2,0
1287,87,7,B,G2,35.45454545,9.090909091,9.090909091,26.36363636,0.344827586,1
1288,88,7,A,G2,5.454545455,6.363636364,0.909090909,11,0,0
1289,89,7,B,G1S,18.125,6.875,0,11.25,0.611111111,0
1290,90,7,B,G2,9.090909091,0.909090909,2.727272727,8.181818182,0.111111111,3
1291,91,7,D,G3,34.7826087,3.80952381,6.956521739,30.97308489,0.122994652,1
1292,92,7,D,G1S,17.5,6.875,6.25,10.625,0.647058824,0
1293,93,7,D,G2,7.272727273,2.727272727,10,4.545454545,0.6,3
1294,94,7,B,G1D,5,4.285714286,0.714285714,0.714285714,1,3
1295,95,7,D,G2,28.18181818,6.363636364,8.181818182,21.81818182,0.291666667,2
1296,96,7,A,G2,33.63636364,4.545454545,4.545454545,29.09090909,0.15625,1
1297,97,7,B,G1D,16.42857143,5.714285714,5,10.71428571,0.533333333,0
1298,98,7,C,G1S,1.875,0,1.875,1.875,0,3
1299,99,7,B,G3,23.47826087,7.619047619,6.956521739,15.85921325,0.480417755,0
1300,100,7,B,G1S,1.875,0,2.5,1.875,0,3
1301,101,7,B,G1D,0.714285714,4.285714286,6.428571429,7,0,3
1302,102,7,A,G1D,25,5.714285714,7.142857143,19.28571429,0.296296296,2
1303,103,7,C,G1S,13.125,3.75,5.625,9.375,0.4,0
1304,104,7,D,G1D,13.57142857,7.857142857,2.142857143,5.714285714,1,3
1305,105,7,D,G1D,11.42857143,6.428571429,7.142857143,5,1,3
1306,106,7,A,G1D,27.14285714,4.285714286,7.857142857,22.85714286,0.1875,2
1307,107,7,D,G1D,2.142857143,4.285714286,0.714285714,7,0,3
1308,108,7,C,G1D,4.285714286,5,4.285714286,7,0,3
1309,109,7,D,G1D,0,2.857142857,3.571428571,7,0,3
1310,110,7,D,G2,33.63636364,7.272727273,5.454545455,26.36363636,0.275862069,1
1311,111,7,C,G3,19.13043478,7.619047619,7.826086957,11.51138716,0.661870504,0
1312,112,7,A,G2,0,9.090909091,5.454545455,11,0,0
1313,113,7,B,G1S,1.25,3.75,1.25,4,0,3
1314,114,7,D,G2,32.72727273,5.454545455,4.545454545,27.27272727,0.2,1
1315,115,7,C,G3,26.95652174,6.666666667,0,20.28985507,0.328571429,2
1316,116,7,D,G2,30.90909091,0.909090909,1.818181818,30,0.03030303,1
1317,117,7,B,G1D,21.42857143,7.857142857,7.142857143,13.57142857,0.578947368,0
1318,118,7,D,G1D,3.571428571,7.857142857,2.142857143,7,0,3
1319,119,7,A,G1S,8.75,6.875,0.625,1.875,1,3
1320,120,7,B,G1D,6.428571429,0,7.857142857,6.428571429,0,3
1321,121,7,B,G2,10,9.090909091,10,0.909090909,1,3
1322,122,7,D,G3,14.7826087,5.714285714,2.608695652,9.068322981,0.630136986,0
1323,123,7,C,G1S,11.875,6.25,3.75,5.625,1,3
1324,124,7,D,G1D,4.285714286,2.857142857,4.285714286,1.428571429,1,3
1325,125,7,D,G1S,19.375,5.625,6.25,13.75,0.409090909,0
1326,126,7,B,G3,15.65217391,10.47619048,8.695652174,5.175983437,1,3
1327,127,7,A,G3,23.47826087,4.761904762,9.565217391,18.71635611,0.254424779,2
1328,128,7,D,G1D,2.857142857,2.142857143,7.857142857,0.714285714,1,3
1329,129,7,A,G2,28.18181818,9.090909091,3.636363636,19.09090909,0.476190476,2
1330,130,7,C,G1S,0.625,0,5.625,0.625,0,3
1331,131,7,D,G3,19.13043478,2.857142857,5.217391304,16.27329193,0.175572519,2
1332,132,7,A,G1S,5,2.5,4.375,2.5,1,3
1333,133,7,B,G1D,5,4.285714286,3.571428571,0.714285714,1,3
1334,134,7,B,G1D,22.85714286,6.428571429,7.857142857,16.42857143,0.391304348,2
1335,135,7,D,G2,22.72727273,6.363636364,8.181818182,16.36363636,0.388888889,2
1336,136,7,B,G1S,24.375,5,1.25,19.375,0.258064516,2
1337,137,7,D,G1D,7.857142857,4.285714286,7.142857143,3.571428571,1,3
1338,138,7,A,G2,33.63636364,9.090909091,4.545454545,24.54545455,0.37037037,2
1339,139,7,A,G2,0.909090909,4.545454545,6.363636364,11,0,0
1340,140,7,A,G1D,26.42857143,2.857142857,3.571428571,23.57142857,0.121212121,2
1341,141,7,A,G1S,5,2.5,4.375,2.5,1,3
1342,142,7,C,G1D,27.85714286,0.714285714,7.857142857,27.14285714,0.026315789,1
1343,143,7,D,G2,21.81818182,6.363636364,0,15.45454545,0.411764706,0
1344,144,7,B,G3,10.43478261,6.666666667,0.869565217,3.768115942,1,3
1345,145,7,A,G2,20,3.636363636,0,16.36363636,0.222222222,2
1346,146,7,C,G2,20.90909091,7.272727273,3.636363636,13.63636364,0.533333333,0
1347,147,7,C,G3,10.43478261,2.857142857,6.956521739,7.577639752,0.37704918,3
1348,148,7,A,G1S,17.5,2.5,0.625,15,0.166666667,0
1349,149,7,B,G2,23.63636364,5.454545455,6.363636364,18.18181818,0.3,2
1350,150,7,B,G1D,1.428571429,5.714285714,0,7,0,3
1351,151,7,D,G1D,22.85714286,0,2.142857143,22.85714286,0,2
1352,152,7,D,G1S,20,1.875,0,18.125,0.103448276,2
1353,153,7,C,G1S,20.625,4.375,3.75,16.25,0.269230769,2
1354,154,7,B,G2,23.63636364,4.545454545,5.454545455,19.09090909,0.238095238,2
1355,155,7,A,G2,10.90909091,0.909090909,0.909090909,10,0.090909091,0
1356,156,7,A,G1D,17.14285714,3.571428571,5,13.57142857,0.263157895,0
1357,157,7,A,G1S,6.875,0,3.125,6.875,0,3
1358,158,7,B,G2,7.272727273,3.636363636,6.363636364,3.636363636,1,3
1359,159,7,B,G1D,16.42857143,7.857142857,2.142857143,8.571428571,0.916666667,0
1360,160,7,D,G2,12.72727273,6.363636364,7.272727273,6.363636364,1,3
1361,161,7,A,G1D,30,1.428571429,1.428571429,28.57142857,0.05,1
1362,162,7,B,G2,22.72727273,8.181818182,2.727272727,14.54545455,0.5625,0
1363,163,7,D,G3,26.95652174,4.761904762,1.739130435,22.19461698,0.214552239,2
1364,164,7,A,G1D,8.571428571,1.428571429,2.857142857,7.142857143,0.2,3
1365,165,7,B,G1S,11.25,5,1.25,6.25,0.8,3
1366,166,7,B,G2,20.90909091,6.363636364,5.454545455,14.54545455,0.4375,0
1367,167,7,D,G1D,21.42857143,7.142857143,0,14.28571429,0.5,0
1368,168,7,B,G1D,30.71428571,0,7.142857143,30.71428571,0,1
1369,169,7,A,G1D,4.285714286,7.142857143,1.428571429,7,0,3
1370,170,7,C,G1D,28.57142857,1.428571429,1.428571429,27.14285714,0.052631579,1
1371,171,7,D,G3,0.869565217,0.952380952,8.695652174,12,0,0
1372,172,7,D,G1S,24.375,4.375,1.25,20,0.21875,2
1373,173,7,D,G3,6.086956522,0.952380952,1.739130435,5.134575569,0.185483871,3
1374,174,7,A,G1D,12.14285714,5.714285714,5,6.428571429,0.888888889,3
1375,175,7,A,G3,29.56521739,3.80952381,3.47826087,25.75569358,0.147909968,1
1376,176,7,A,G2,0,4.545454545,6.363636364,11,0,0
1377,177,7,A,G2,24.54545455,4.545454545,10,20,0.227272727,2
1378,178,7,C,G3,3.47826087,4.761904762,0.869565217,12,0,0
1379,179,7,B,G1D,25,7.857142857,4.285714286,17.14285714,0.458333333,2
1380,180,7,A,G1D,14.28571429,7.857142857,1.428571429,6.428571429,1,3
1381,181,7,B,G3,7.826086957,1.904761905,5.217391304,5.921325052,0.321678322,3
1382,182,7,A,G1D,30,1.428571429,0.714285714,28.57142857,0.05,1
1383,183,7,A,G3,14.7826087,0,0.869565217,14.7826087,0,0
1384,184,7,B,G1D,14.28571429,3.571428571,2.142857143,10.71428571,0.333333333,0
1385,185,7,A,G3,15.65217391,2.857142857,0.869565217,12.79503106,0.223300971,0
1386,186,7,D,G1D,25.71428571,1.428571429,5,24.28571429,0.058823529,2
1387,187,7,C,G1D,12.14285714,2.857142857,5,9.285714286,0.307692308,0
1388,188,7,C,G2,29.09090909,7.272727273,3.636363636,21.81818182,0.333333333,2
1389,189,7,B,G1S,15.625,1.875,5.625,13.75,0.136363636,0
1390,190,7,D,G3,16.52173913,6.666666667,1.739130435,9.855072464,0.676470588,0
1391,191,7,C,G2,7.272727273,8.181818182,7.272727273,11,0,0
1392,192,7,C,G2,37.27272727,8.181818182,5.454545455,29.09090909,0.28125,1
1393,193,7,D,G1D,5.714285714,5,0.714285714,0.714285714,1,3
1394,194,7,A,G2,6.363636364,9.090909091,0.909090909,11,0,0
1395,195,7,B,G2,19.09090909,0.909090909,10,18.18181818,0.05,2
1396,196,7,B,G1D,12.85714286,2.142857143,2.857142857,10.71428571,0.2,0
1397,197,7,D,G1D,10,2.857142857,5,7.142857143,0.4,3
1398,198,7,A,G1S,13.125,4.375,4.375,8.75,0.5,0
1399,199,7,C,G1D,19.28571429,6.428571429,0.714285714,12.85714286,0.5,0
1400,0,8,B,G1S,3.125,5.625,6.25,4,0,3
1401,1,8,D,G1D,7.142857143,2.142857143,4.285714286,5,0.428571429,3
1402,2,8,B,G1S,13.125,6.875,6.875,6.25,1,3
1403,3,8,C,G3,0,4.761904762,6.956521739,12,0,0
1404,4,8,A,G1S,5,3.125,6.25,1.875,1,3
1405,5,8,B,G1S,8.75,3.75,6.875,5,0.75,3
1406,6,8,D,G1D,27.85714286,1.428571429,7.142857143,26.42857143,0.054054054,1
1407,7,8,D,G2,10,1.818181818,10,8.181818182,0.222222222,3
1408,8,8,C,G1D,8.571428571,0.714285714,6.428571429,7.857142857,0.090909091,3
1409,9,8,B,G1D,12.85714286,5,0.714285714,7.857142857,0.636363636,3
1410,10,8,A,G1S,23.75,5.625,5.625,18.125,0.310344828,2
1411,11,8,C,G1S,25.625,0,1.875,25.625,0,1
1412,12,8,C,G2,20,6.363636364,7.272727273,13.63636364,0.466666667,0
1413,13,8,D,G1D,28.57142857,5,5,23.57142857,0.212121212,2
1414,14,8,D,G1D,30.71428571,0.714285714,1.428571429,30,0.023809524,1
1415,15,8,B,G1S,21.875,5,4.375,16.875,0.296296296,2
1416,16,8,B,G1S,2.5,0.625,5,1.875,0.333333333,3
1417,17,8,C,G1D,25.71428571,3.571428571,4.285714286,22.14285714,0.161290323,2
1418,18,8,D,G1S,15.625,6.875,0.625,8.75,0.785714286,0
1419,19,8,C,G2,17.27272727,0,10,17.27272727,0,2
1420,20,8,C,G1S,14.375,2.5,0,11.875,0.210526316,0
1421,21,8,B,G1S,22.5,1.25,1.25,21.25,0.058823529,2
1422,22,8,D,G2,33.63636364,3.636363636,5.454545455,30,0.121212121,1
1423,23,8,C,G1D,20,7.142857143,0,12.85714286,0.555555556,0
1424,24,8,D,G3,33.91304348,0,7.826086957,33.91304348,0,1
1425,25,8,B,G3,6.956521739,3.80952381,8.695652174,3.14699793,1,3
1426,26,8,D,G1S,1.875,6.25,3.75,4,0,3
1427,27,8,A,G2,3.636363636,10,2.727272727,11,0,0
1428,28,8,A,G3,14.7826087,0,6.956521739,14.7826087,0,0
1429,29,8,C,G1D,9.285714286,7.142857143,6.428571429,2.142857143,1,3
1430,30,8,D,G3,8.695652174,3.80952381,2.608695652,4.886128364,0.779661017,3
1431,31,8,D,G3,30.43478261,7.619047619,6.956521739,22.81573499,0.333938294,2
1432,32,8,A,G3,4.347826087,3.80952381,9.565217391,0.538302277,1,3
1433,33,8,A,G1D,2.857142857,5.714285714,1.428571429,7,0,3
1434,34,8,A,G1S,15,5,5,10,0.5,0
1435,35,8,B,G2,0,0,0.909090909,11,0,0
1436,36,8,A,G1D,26.42857143,2.857142857,7.142857143,23.57142857,0.121212121,2
1437,37,8,B,G3,4.347826087,6.666666667,0,12,0,0
1438,38,8,A,G3,36.52173913,0.952380952,9.565217391,35.56935818,0.02677532,1
1439,39,8,B,G2,16.36363636,0,3.636363636,16.36363636,0,2
1440,40,8,A,G3,28.69565217,7.619047619,1.739130435,21.07660455,0.361493124,2
1441,41,8,D,G1S,19.375,5.625,2.5,13.75,0.409090909,0
1442,42,8,B,G3,26.08695652,0.952380952,0.869565217,25.13457557,0.037891269,1
1443,43,8,C,G2,32.72727273,6.363636364,0,26.36363636,0.24137931,1
1444,44,8,B,G1D,10.71428571,7.857142857,7.857142857,2.857142857,1,3
1445,45,8,B,G1S,25.625,1.875,4.375,23.75,0.078947368,2
1446,46,8,C,G1S,5.625,6.875,4.375,4,0,3
1447,47,8,C,G1D,5,5,1.428571429,7,0,3
1448,48,8,C,G1D,27.14285714,2.857142857,3.571428571,24.28571429,0.117647059,2
1449,49,8,C,G1D,17.14285714,5,7.857142857,12.14285714,0.411764706,0
1450,50,8,B,G3,25.2173913,0.952380952,0.869565217,24.26501035,0.039249147,2
1451,51,8,A,G1D,15.71428571,6.428571429,3.571428571,9.285714286,0.692307692,0
1452,52,8,D,G3,16.52173913,7.619047619,9.565217391,8.902691511,0.855813953,0
1453,53,8,B,G1S,20.625,3.75,6.875,16.875,0.222222222,2
1454,54,8,A,G1D,20.71428571,0.714285714,2.142857143,20,0.035714286,2
1455,55,8,C,G3,0.869565217,8.571428571,1.739130435,12,0,0
1456,56,8,C,G3,16.52173913,3.80952381,0,12.71221532,0.299674267,0
1457,57,8,D,G2,11.81818182,4.545454545,6.363636364,7.272727273,0.625,3
1458,58,8,A,G1S,11.25,5,1.875,6.25,0.8,3
1459,59,8,B,G2,10,0,0,10,0,0
1460,60,8,A,G1D,15,7.142857143,2.142857143,7.857142857,0.909090909,3
1461,61,8,C,G1S,23.125,0.625,0.625,22.5,0.027777778,2
1462,62,8,C,G3,33.91304348,8.571428571,0.869565217,25.34161491,0.338235294,1
1463,63,8,B,G3,30.43478261,3.80952381,6.086956522,26.6252588,0.143079316,1
